206,JST,Jost Werke,Frankfurt,Consumer Cyclicals,Automobiles & Auto Parts,€593.02M,14.2x,-0.53,€39.80,3.4%
207,MBBG,MBB Industries AG,Frankfurt,Industrials,Professional & Commercial Services,€584.22M,31.5x,0.45,€102.20,-2.3%
208,HG1G,Homag Group,Frankfurt,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€580.46M,11.4x,,€37.20,0.5%
209,INHG,Indus AG,Xetra,Consumer Non-Cyclicals,Consumer Goods Conglomerates,€575.56M,8.6x,0.03,€21.45,1.7%
210,E5S1,Atalaya Mining,Frankfurt,Basic Materials,Metals & Mining,€557.41M,15.9x,1.41,€3.96,0.5%
211,GFTG,GFT Technologies AG,Xetra,Technology,Software & IT Services,€556.79M,11.4x,2.55,€21.15,1.9%
212,YOUG,ABOUT YOU Holding AG,Xetra,Consumer Cyclicals,Diversified Retail,€548.61M,-6.2x,-0.11,€3.15,1.3%
213,HABAn,Hamborner AG,Xetra,Real Estate,Residential & Commercial REITs,€532.80M,58.4x,0.54,€6.53,-0.5%
214,WBAHk,Wild Bunch,Frankfurt,Consumer Cyclicals,Media & Publishing,€526.74M,-5.9x,,€21.40,-2.7%
215,SBSG,STRATEC Biomedical,Xetra,Healthcare,Healthcare Equipment & Supplies,€526.35M,36x,,€43.25,3%
216,ACT1,AlzChem Group,Frankfurt,Basic Materials,Chemicals,€521.03M,11.3x,0.17,€51.20,-1.9%
217,AMDG,Amadeus Fire AG,Xetra,Industrials,Professional & Commercial Services,€518.77M,14.1x,-1.86,€95.60,0.4%
218,M8G,Verve SE,Frankfurt,Technology,Software & IT Services,€512.48M,9.4x,0.04,€2.75,0.9%
219,KCOGn,Kloeckner SE,Xetra,Basic Materials,Metals & Mining,€504.73M,-2x,0.02,€5.05,1.4%
