136,SALM,Babelon Invest,Amman,Financials,Investment Banking & Investment Services,JOD 2.14M,26.1x,-0.69,JOD 1.07,0.9%
137,SIJC,Spec.Inv Jor,Amman,Real Estate,Real Estate Operations,JOD 2.02M,-12.5x,0.15,JOD 1.40,4.5%
138,KAFA,Kafa’A Financial,Amman,Financials,Investment Banking & Investment Services,JOD 1.92M,-96x,-6.79,JOD 0.48,0%
139,CEIG,Century Inv,Amman,Financials,Investment Holding Companies,JOD 1.90M,-1.3x,-0.09,JOD 0.20,0%
140,THDI,Al Tahdith Real Estate,Amman,Consumer Cyclicals,Hotels & Entertainment Services,JOD 1.84M,-4.5x,0.01,JOD 0.80,0%
141,ACDT,Premier Business and Projects Company PSC,Amman,Consumer Non-Cyclicals,Personal & Household Products & Services,JOD 1.71M,-8.9x,-0.13,JOD 1.14,0%
142,NOTI,Nopar for Trading and Investment,Amman,Industrials,Diversified Industrial Goods Wholesale,JOD 1.68M,-80.7x,-2.77,JOD 1.53,0%
143,VFED,Al Shamekha Real Estate,Amman,Real Estate,Real Estate Operations,JOD 1.60M,"5,000x",-50.71,JOD 1.33,0%
144,NCMD,Noor Capital Markets for Diversified Investments P,Amman,Real Estate,Real Estate Operations,JOD 1.56M,8.2x,-0.25,JOD 1.59,1.9%
145,IHCO,Ihdathiat Real Estate,Amman,Real Estate,Real Estate Operations,JOD 1.48M,-82.5x,-3.76,JOD 0.33,0%
146,JOPI,Jor Pipes Manfact,Amman,Basic Materials,Metals & Mining,JOD 1.43M,-2.3x,0.01,JOD 0.57,1.8%
147,RUMI,Al Safweh for Financial Investments,Amman,Financials,Investment Banking & Investment Services,JOD 1.32M,-2x,0,JOD 0.33,0%
148,ENTK,Alentkaeya Invest,Amman,Real Estate,Real Estate Operations,JOD 1.22M,-104x,-1.26,JOD 0.52,0%
149,UNAI,Arab Investors Union Company for Real Estates Deve,Amman,Real Estate,Residential & Commercial REITs,JOD 1.08M,-6.3x,0.03,JOD 0.36,0%
150,JOIR,Jordan Ind.Res.,Amman,Consumer Non-Cyclicals,Personal & Household Products & Services,JOD 1.07M,-0.3x,0,JOD 0.17,0%
151,INMA,Intl Arabian Develop,Amman,Real Estate,Real Estate Operations,JOD 1.02M,-17.9x,-1.37,JOD 0.35,2.9%
152,SPTI,Specialized Trading and Investments Co PSC,Amman,Industrials,Construction & Engineering,JOD 970K,3x,0.01,JOD 1,3.1%
153,IPCH,Intermediate Petrochemicals Industries Company PSC,Amman,Basic Materials,Chemicals,JOD 630K,-0.8x,0.23,JOD 0.21,0%
154,TRUK,Ubour Logistic Services,Amman,,,JOD 377.40K,-19.5x,0.15,JOD 0.66,-2.9%
