95,SLVX,Silverlake Axis Ltd,Singapore,Technology,Financial Technology (Fintech) & Infrastructure,SGD 691.56M,14.7x,-1.2,SGD 0.28,-1.8%
96,CEWL,China Everbright Water Ltd,Singapore,Utilities,Water & Related Utilities,SGD 686.61M,3.4x,0.2,SGD 0.24,2.1%
97,HALC,HALCYON Agri Corp Ltd,Singapore,Consumer Cyclicals,Automobiles & Auto Parts,SGD 653.95M,-5.3x,0.02,SGD 0.41,0%
98,HRNE,HRnetGroup,Singapore,Industrials,Professional & Commercial Services,SGD 652.12M,11.5x,-2.25,SGD 0.67,1.5%
99,DMHL,Dyna Mac Holdings Ltd,Singapore,Energy,Oil & Gas Related Equipment and Services,SGD 637.98M,10.8x,0.07,SGD 0.59,-0.8%
100,HONG,Hong Fok Corporation Ltd,Singapore,Real Estate,Real Estate Operations,SGD 626.76M,5.8x,-0.12,SGD 0.76,0.7%
101,FREN,Frencken Group Ltd,Singapore,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",SGD 593.66M,18.3x,-0.44,SGD 1.39,0%
102,BRCA,BRC Asia Ltd,Singapore,Consumer Cyclicals,Homebuilding & Construction Supplies,SGD 592.60M,6.8x,0.47,SGD 2.16,0%
103,PROP,PropNex,Singapore,Real Estate,Real Estate Operations,SGD 584.60M,13.2x,-0.51,SGD 0.79,1.3%
104,STCM,Straits Trading Company Ltd,Singapore,Basic Materials,Metals & Mining,SGD 582.39M,-14.9x,0.19,SGD 1.30,0.8%
105,CNCL,Centurion,Singapore,Real Estate,Real Estate Operations,SGD 554.91M,2.4x,0.03,SGD 0.66,0.8%
106,SFLD,Stamford Land Corporation Ltd,Singapore,Consumer Cyclicals,Hotels & Entertainment Services,SGD 548.94M,92.5x,-0.96,SGD 0.37,1.4%
107,FRET,First REIT,Singapore,Real Estate,Residential & Commercial REITs,SGD 533.01M,8.5x,0.09,SGD 0.25,0%
108,HGCS,Hotel Grand Central Ltd,Singapore,Consumer Cyclicals,Hotels & Entertainment Services,SGD 532.39M,45x,0.03,SGD 0.72,-0.7%
109,HLAA,Hong Leong Asia Ltd,Singapore,Consumer Cyclicals,Automobiles & Auto Parts,SGD 527.32M,6.3x,0.43,SGD 0.70,0%
110,FEMP,Food Empire Holdings Ltd,Singapore,Consumer Non-Cyclicals,Food & Tobacco,SGD 510.20M,7.2x,-1.15,SGD 0.97,0%
111,TALK,Talkmed Group Ltd,Singapore,Healthcare,Healthcare Providers & Services,SGD 504.13M,18.1x,-1.68,SGD 0.38,0%
112,DELF,Delfi,Singapore,Consumer Non-Cyclicals,Food & Tobacco,SGD 501.15M,9.5x,1.57,SGD 0.82,-1.2%
113,CORT,Cortina,Singapore,Consumer Cyclicals,Specialty Retailers,SGD 495.08M,8.1x,-0.42,SGD 2.99,0%
114,FARE,Far East Orchard Ltd,Singapore,Real Estate,Real Estate Operations,SGD 489.10M,6.4x,0.04,SGD 1,0%
115,ZHEN,Zheneng Jinjiang Environment Holding Co Ltd,Singapore,Energy,Renewable Energy,SGD 479.34M,9.2x,-0.67,SGD 0.33,-7%
116,VCOM,Vicom Ltd,Singapore,Industrials,Professional & Commercial Services,SGD 471.58M,17x,5.91,SGD 1.33,0.8%
117,QAFS,QAF Ltd,Singapore,Consumer Non-Cyclicals,Food & Tobacco,SGD 468.84M,13.4x,,SGD 0.81,0.6%
118,BTSS,Boustead Singapore Ltd,Singapore,Industrials,Construction & Engineering,SGD 460.76M,7.2x,0.17,SGD 0.96,0%
119,NANO,Nanofilm,Singapore,Basic Materials,Chemicals,SGD 458.96M,72.8x,-1.63,SGD 0.71,0.7%
120,CIVM,Civmec Ltd,Singapore,Industrials,Construction & Engineering,SGD 451.76M,9x,1.24,SGD 0.89,0%
121,SAMU,Samudera Shipping Line Ltd,Singapore,Industrials,Freight & Logistics Services,SGD 446.57M,6.1x,-0.08,SGD 0.83,2.5%
122,GLVT,Gallant Venture Ltd,Singapore,Consumer Cyclicals,Automobiles & Auto Parts,SGD 431.59M,-9.9x,0.01,SGD 0.08,0%
123,UOIS,United Overseas Insurance,Singapore,Financials,Insurance,SGD 431.14M,13.7x,0.42,SGD 7.05,0%
124,TCIL,Tan Chong International Ltd,Singapore,Industrials,Freight & Logistics Services,SGD 429.97M,8.9x,-0.28,SGD 0.21,0%
125,MEWI,Mewah International Inc,Singapore,Consumer Non-Cyclicals,Food & Tobacco,SGD 412.68M,7.7x,-0.12,SGD 0.28,0%
126,DAIW,Daiwa House Logistics Trust Unt,Singapore,Real Estate,Residential & Commercial REITs,SGD 407.77M,9.8x,-0.14,SGD 0.59,0.9%
127,IFAR,Indofood Agri Resources Ltd,Singapore,Consumer Non-Cyclicals,Food & Tobacco,SGD 404.81M,7.8x,-0.39,SGD 0.29,0%
128,IREI,IREIT Global,Singapore,Real Estate,Residential & Commercial REITs,SGD 396.73M,-2.4x,0.01,SGD 0.29,0%
129,STRA,Straco Corporation Ltd,Singapore,Consumer Cyclicals,Hotels & Entertainment Services,SGD 393.51M,13.1x,0.05,SGD 0.46,0%
130,SIIC,SIIC Environment,Singapore,Utilities,Water & Related Utilities,SGD 391.50M,3.9x,-0.14,SGD 0.15,-2.6%
131,VAMG,Valuemax Group Ltd,Singapore,Consumer Cyclicals,Specialty Retailers,SGD 390.64M,6.4x,0.51,SGD 0.45,4.7%
132,GEOE,Geo Energy Resources Ltd,Singapore,Energy,Coal,SGD 385.50M,4.8x,-0.18,SGD 0.28,0%
133,KIML,Kimly,Singapore,Consumer Cyclicals,Hotels & Entertainment Services,SGD 384.93M,11.1x,3.34,SGD 0.31,0%
134,AEM,Aem Holdings Ltd,Singapore,Technology,Semiconductors & Semiconductor Equipment,SGD 379.84M,-26.7x,0.27,SGD 1.22,-1.6%
135,BVHS,Bonvests Holdings Ltd,Singapore,Consumer Cyclicals,Hotels & Entertainment Services,SGD 371.40M,51.4x,-0.79,SGD 0.93,0%
136,SABA,Sabana Shariah Industrial REIT,Singapore,Real Estate,Residential & Commercial REITs,SGD 365.64M,20.6x,-0.31,SGD 0.32,-1.5%
137,CHSN,China Sunsine Chemical Holdings Ltd,Singapore,Basic Materials,Chemicals,SGD 362.96M,5.4x,-0.12,SGD 0.38,0%
138,PANU,Pan United Corporation Ltd,Singapore,Basic Materials,Construction Materials,SGD 352.43M,9x,0.14,SGD 0.50,1%
139,UNIE,United Hampshire,Singapore,Real Estate,Residential & Commercial REITs,SGD 335.61M,8.4x,0.34,SGD 0.58,1.2%
140,MTHL,Metro Holdings Ltd,Singapore,Consumer Cyclicals,Diversified Retail,SGD 335.35M,22.5x,-0.56,SGD 0.41,0%
141,KPEL,Keppel Pacific Oak,Singapore,Real Estate,Residential & Commercial REITs,SGD 331.47M,-3.5x,0.01,SGD 0.32,2.1%
142,CSES,CSE Global Ltd,Singapore,Technology,Software & IT Services,SGD 329.14M,11.2x,0.1,SGD 0.47,2.2%
143,AMRA,Amara Holdings Ltd,Singapore,Consumer Cyclicals,Hotels & Entertainment Services,SGD 327.73M,47.5x,4.23,SGD 0.57,1.8%
144,GSHC,GSH Corporation Ltd,Singapore,Industrials,Professional & Commercial Services,SGD 326.59M,-55.3x,-0.72,SGD 0.17,0%
145,YHSS,Yeo Hiap Seng Ltd,Singapore,Consumer Non-Cyclicals,Food & Tobacco,SGD 324.70M,47.3x,0.28,SGD 0.52,0%
146,OXHL,Oxley Holdings Ltd,Singapore,Real Estate,Real Estate Operations,SGD 317.31M,-3.5x,0.01,SGD 0.08,0%
147,PRIE,Prime US REIT,Singapore,Real Estate,Residential & Commercial REITs,SGD 314.85M,-1.8x,0.01,SGD 0.25,2.2%
148,AZEU,Azeus Systems Holdings Ltd,Singapore,Technology,Software & IT Services,SGD 309M,21.5x,0.29,SGD 10.30,0%
149,BANY,Banyan Tree Holdings Ltd,Singapore,Consumer Cyclicals,Hotels & Entertainment Services,SGD 303.65M,9.5x,0,SGD 0.35,0%
150,COSC,COSCO Corp,Singapore,Industrials,Freight & Logistics Services,SGD 302.30M,135x,1.51,SGD 0.14,0%
151,ISET,Isetan Singapore Ltd,Singapore,Consumer Cyclicals,Diversified Retail,SGD 294.94M,-476.7x,1.18,SGD 7.15,-0.1%
152,BCIL,Bund Center Investment Ltd,Singapore,Real Estate,Real Estate Operations,SGD 284.54M,26.8x,0.11,SGD 0.38,0%
153,SECD,Second Chance Properties Ltd,Singapore,Consumer Cyclicals,Specialty Retailers,SGD 278.34M,18.8x,-0.9,SGD 0.30,0%
154,HIAP,Hiap Hoe Ltd,Singapore,Real Estate,Real Estate Operations,SGD 277.63M,49.2x,0.4,SGD 0.59,0%
155,TSHS,Tuan Sing Holdings Ltd,Singapore,Real Estate,Real Estate Operations,SGD 273.60M,53.8x,14.32,SGD 0.22,0%
156,NATS,NSL Ltd,Singapore,Basic Materials,Construction Materials,SGD 272.70M,-11.6x,0.05,SGD 0.73,-0.7%
157,MCHE,Multi Chem Ltd,Singapore,Technology,"Computers, Phones & Household Electronics",SGD 256.77M,8x,0.17,SGD 2.85,0.7%
158,QMDT,Q & M Dental Group Singapore Ltd,Singapore,Healthcare,Healthcare Providers & Services,SGD 255.68M,15.9x,15.56,SGD 0.27,-1.8%
159,ELIE,Elite Comm,Singapore,Real Estate,Residential & Commercial REITs,SGD 254.49M,-6.3x,-0.21,SGD 0.43,0%
160,VLUE,Valuetronics Holdings Ltd,Singapore,Technology,Electronic Equipment & Parts,SGD 246.78M,9.1x,0.27,SGD 0.60,0.8%
161,YOMA,Yoma Strategic Holdings Ltd,Singapore,Real Estate,Real Estate Operations,SGD 245.84M,9.8x,0.07,SGD 0.10,0%
162,GPEI,GP Industries Ltd,Singapore,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",SGD 244.34M,-4.2x,0.01,SGD 0.50,0%
163,SINV,Sing Investments & Finance Ltd,Singapore,Financials,Banking Services,SGD 231.71M,7.1x,-2.25,SGD 0.98,1%
164,SOUH,Southern Alliance,Singapore,Basic Materials,Metals & Mining,SGD 229.72M,-397.5x,-4.74,SGD 0.47,0%
165,ECWO,EC World REIT,Singapore,Real Estate,Residential & Commercial REITs,SGD 226.75M,-0.5x,0,SGD 0.28,0%
166,BHGR,BHG Retail REIT,Singapore,Real Estate,Residential & Commercial REITs,SGD 220.83M,-60.7x,0.42,SGD 0.43,-15%
167,ISEC,ISEC Healthcare,Singapore,Healthcare,Healthcare Providers & Services,SGD 215.70M,16.3x,,SGD 0.38,0%
168,LKH,Low Keng Huat Singapore Ltd,Singapore,Industrials,Construction & Engineering,SGD 214.26M,-145x,-1.92,SGD 0.29,0%
169,CRED,Credit Bureau,Singapore,Industrials,Professional & Commercial Services,SGD 207.35M,18.8x,0.89,SGD 0.90,0%
170,HTRS,Hotel Royal Ltd,Singapore,Consumer Cyclicals,Hotels & Entertainment Services,SGD 205.63M,54.8x,0.5,SGD 1.70,0.6%
171,OCGL,Oceanus Group Ltd,Singapore,Consumer Non-Cyclicals,Food & Drug Retailing,SGD 205.32M,-44.7x,-1.52,SGD 0.008,0%
172,WHHL,Wee Hur Holdings Ltd,Singapore,Industrials,Construction & Engineering,SGD 202.23M,1x,0,SGD 0.22,0%
173,MMEC,Micro Mechanics Holdings Ltd,Singapore,Technology,Semiconductors & Semiconductor Equipment,SGD 200.21M,25.3x,-0.62,SGD 1.44,0%
174,ASPL,Aspial Lifestyle,Singapore,Consumer Cyclicals,Specialty Retailers,SGD 198.02M,7.5x,-3.74,SGD 0.13,0.8%
175,MAPM,Marco Polo Marine Ltd,Singapore,Industrials,Freight & Logistics Services,SGD 195.19M,6.5x,0.08,SGD 0.05,0%
176,MMPC,Mermaid Maritime PCL,Singapore,Energy,Oil & Gas,SGD 193.63M,363.5x,0.03,SGD 0.14,-0.7%
177,PGUN,Penguin International Ltd,Singapore,Industrials,Passenger Transportation Services,SGD 189.35M,11x,0.06,SGD 0.86,-2.3%
178,GRAN,Grand Venture,Singapore,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",SGD 186.61M,29x,-0.55,SGD 0.55,0%
179,GLNV,Global Invest,Singapore,Financials,Collective Investments,SGD 185.82M,9.5x,0.17,SGD 0.11,1.8%
180,PSCC,PSC Corporation,Singapore,Basic Materials,Containers & Packaging,SGD 182.63M,7.9x,0.19,SGD 0.33,-1.5%
181,MANU,Manulife US RE,Singapore,Real Estate,Residential & Commercial REITs,SGD 180.90M,-1.2x,-0.02,SGD 0.10,2.7%
182,ARAU,ARA US Hospitality,Singapore,Real Estate,Residential & Commercial REITs,SGD 180.26M,-8.3x,,SGD 0.30,-2.1%
183,TAIS,Tai Sin Electric Ltd,Singapore,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",SGD 179.50M,15.6x,-0.28,SGD 0.39,-1.3%
184,SUNP,Sunpower Group Ltd,Singapore,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",SGD 179.03M,3.9x,0.03,SGD 0.22,0%
185,ATLA,Atlantic Navigation Singapore,Singapore,Energy,Oil & Gas Related Equipment and Services,SGD 177.99M,4.6x,0.12,SGD 0.34,1.5%
186,AVAR,Avarga,Singapore,Consumer Cyclicals,Homebuilding & Construction Supplies,SGD 172.58M,19x,-0.2,SGD 0.19,-2.6%
187,HLSG,Hock Lian Seng Holdings Ltd,Singapore,Industrials,Construction & Engineering,SGD 166.43M,4.4x,0.04,SGD 0.32,1.6%
188,ASTA,Astaka Holdings,Singapore,Real Estate,Real Estate Operations,SGD 164.51M,-666.8x,-13.58,SGD 0.09,0%
189,DMPL,Del Monte Pacific Ltd,Singapore,Consumer Non-Cyclicals,Food & Tobacco,SGD 161.35M,-0.9x,0,SGD 0.08,5.1%
190,LMRT,Lippo Malls Indonesia,Singapore,Real Estate,Residential & Commercial REITs,SGD 153.94M,-1.4x,0,SGD 0.02,-5%
191,JUMB,JUMBO Group Ltd,Singapore,Consumer Cyclicals,Hotels & Entertainment Services,SGD 153.72M,10.6x,0.37,SGD 0.25,0%
192,JBFO,JB Foods Ltd,Singapore,Consumer Non-Cyclicals,Food & Tobacco,SGD 151.60M,63.1x,-0.67,SGD 0.50,0%
193,ASPA,Aspial Corporation Ltd,Singapore,Consumer Cyclicals,Textiles & Apparel,SGD 150.94M,-13.6x,0.09,SGD 0.07,0%
194,LIVE,17LIVE,Singapore,Technology,Software & IT Services,SGD 150.83M,-0.6x,0,SGD 0.86,0.6%
195,GHYC,Ghy Culture,Singapore,Consumer Cyclicals,Media & Publishing,SGD 149.46M,-5.6x,0.04,SGD 0.14,0%
